Incident ID,Stolen,Type,index
1435360, Unknown, Unknown,0.0
1436464, Unknown, Unknown,0.0
1436046, Unknown, Unknown,0.0
1435050, Unknown, Unknown,0.0
1433132, Unknown, Shotgun,0.0
1433942, Unknown, Unknown,0.0
1432181, Unknown, Unknown,0.0
1432147, Unknown, 22 LR,0.0
1430514, Unknown, Unknown,0.0
1430620, Unknown, Unknown,0.0
1429521, Unknown, Unknown,0.0
1429551, Unknown, Unknown,0.0
1429325, Unknown, Unknown,0.0
1429333, Unknown, Unknown,0.0
1429563, Unknown, Unknown,0.0
1429688, Unknown, Unknown,0.0
1429399, Unknown, Unknown,0.0
1429327, Unknown, Unknown,0.0
1428871, Unknown, Unknown,0.0
1428774, Unknown, Unknown,0.0
1426953, Unknown, Unknown,0.0
1427641, Unknown, Unknown,0.0
1427304, Unknown, Unknown,0.0
1423678, Unknown, Unknown,0.0
1423152, Unknown, Unknown,0.0
1422938, Unknown, Unknown,0.0
1424504, Unknown, Unknown,0.0
1421801, Unknown, Unknown,0.0
1422332, Unknown, Unknown,0.0
1420662, Unknown, Unknown,0.0
1420257, Unknown, Unknown,0.0
1418610, Unknown, Unknown,0.0
1418600, Unknown, Unknown,0.0
1417887, Unknown, Unknown,0.0
1419438, Unknown, Unknown,0.0
1417476, Unknown, Unknown,0.0
1416203, Unknown, Unknown,0.0
1416108, Unknown, Unknown,0.0
1414685, Unknown, Unknown,0.0
1415399, Unknown, Unknown,0.0
1416334, Unknown, Unknown,0.0
1415001, Unknown, Unknown,0.0
1413227, Unknown, Unknown,0.0
1412584, Unknown, Unknown,0.0
1412201, Unknown, Unknown,0.0
1411228, Unknown, Unknown,0.0
1409826, Unknown, Unknown,0.0
1409904, Unknown, Unknown,0.0
1409636, Unknown, Handgun,0.0
1407934, Unknown, Unknown,0.0
1408472, Unknown, Unknown,0.0
1407062, Unknown, Unknown,0.0
1407625, Unknown, Unknown,0.0
1405445, Unknown, Rifle,0.0
1498914, Unknown, 22 LR,0.0
1420995, Unknown, 9mm,0.0
1405954, Unknown, Unknown,0.0
1403179, Unknown, Unknown,0.0
1400914, Unknown, Unknown,0.0
1400203, Unknown, Unknown,0.0
1399940, Unknown, Unknown,0.0
1399535, Unknown, Unknown,0.0
1398885, Unknown, Unknown,0.0
1399528, Unknown, Unknown,0.0
1399035, Unknown, Unknown,0.0
1398984, Unknown, Unknown,0.0
1398876, Unknown, Unknown,0.0
1397608, Unknown, Unknown,0.0
1397335, Unknown, Handgun,0.0
1395560, Unknown, Unknown,0.0
1393144, Unknown, Unknown,0.0
1393226, Unknown, 380 Auto,0.0
1392880, Unknown, Unknown,0.0
1392611, Unknown, Unknown,0.0
1392946, Unknown, Unknown,0.0
1391728, Unknown, Unknown,0.0
1390450, Unknown, Unknown,0.0
1390572, Unknown, Unknown,0.0
1394373, Unknown, Handgun,0.0
1389675, Unknown, Unknown,0.0
1388642, Unknown, Unknown,0.0
1388924, Unknown, Unknown,0.0
1386085, Unknown, Unknown,0.0
1386469, Unknown, Unknown,0.0
1384676, Unknown, Unknown,0.0
1384091, Unknown, Unknown,0.0
1384164, Unknown, Unknown,0.0
1383071, Unknown, Unknown,0.0
1382295, Unknown, Unknown,0.0
1381570, Unknown, Unknown,0.0
1381273, Unknown, 223 Rem [AR-15],0.0
1381480, Unknown, Unknown,0.0
1380936, Unknown, Unknown,0.0
1380335, Not-stolen, 12 gauge,0.0
1380435, Unknown, Unknown,0.0
1378534, Unknown, Unknown,0.0
1376974, Unknown, 40 SW,0.0
1377288, Unknown, Unknown,0.0
1376702, Unknown, Unknown,0.0
1377680, Unknown, Unknown,0.0
1375880, Unknown, Unknown,0.0
1374486, Unknown, Unknown,0.0
1374416, Unknown, Shotgun,0.0
1372460, Unknown, 45 Auto,0.0
1371814, Unknown, 12 gauge,0.0
1371888, Unknown, Handgun,0.0
1372811, Unknown, 32 Auto,0.0
1370249, Unknown, Handgun,0.0
1369497, Unknown, Unknown,0.0
1367972, Unknown, Handgun,0.0
1368077, Unknown, Unknown,0.0
1367266, Unknown, Unknown,0.0
1365978, Unknown, Unknown,0.0
1365100, Unknown, Handgun,0.0
1364540, Unknown, Unknown,0.0
1364101, Unknown, Unknown,0.0
1364570, Unknown, Handgun,0.0
1362678, Unknown, Unknown,0.0
1363020, Unknown, Unknown,0.0
1362601, Unknown, Unknown,0.0
1361338, Unknown, Unknown,0.0
1359656, Unknown, Unknown,0.0
1360154, Unknown, Unknown,0.0
1359144, Unknown, Unknown,0.0
1358685, Unknown, Handgun,0.0
1358921, Unknown, Unknown,0.0
1358592, Unknown, Unknown,0.0
1356735, Unknown, Handgun,0.0
1356781, Unknown, Handgun,0.0
1357101, Unknown, Unknown,0.0
1354518, Unknown, Unknown,0.0
1355108, Unknown, Unknown,0.0
1354381, Unknown, Unknown,0.0
1353952, Unknown, Handgun,0.0
1353595, Unknown, Unknown,0.0
1352890, Unknown, Handgun,0.0
1353435, Unknown, 9mm,0.0
1352512, Unknown, Unknown,0.0
1348877, Unknown, Unknown,0.0
1352621, Unknown, Unknown,0.0
1346962, Unknown, 38 Spl,0.0
1346803, Unknown, Unknown,0.0
1344800, Unknown, Handgun,0.0
1343427, Unknown, Unknown,0.0
1343429, Unknown, Unknown,0.0
1343921, Unknown, Unknown,0.0
1343704, Unknown, Unknown,0.0
1342999, Unknown, Unknown,0.0
1342462, Unknown, Unknown,0.0
1342457, Unknown, Unknown,0.0
1340259, Unknown, Unknown,0.0
1340308, Unknown, Handgun,0.0
1340655, Unknown, Unknown,0.0
1340480, Unknown, Unknown,0.0
1342584, Unknown, Unknown,0.0
1339547, Unknown, Handgun,0.0
1338931, Unknown, Unknown,0.0
1338993, Unknown, Unknown,0.0
1335657, Unknown, Unknown,0.0
1334717, Unknown, Unknown,0.0
1334375, Unknown, Unknown,0.0
1334224, Stolen, Unknown,0.0
1333466, Unknown, Unknown,0.0
1333391, Unknown, Unknown,0.0
1333076, Unknown, Unknown,0.0
1333057, Unknown, Unknown,0.0
1332024, Unknown, Unknown,0.0
1329661, Unknown, Unknown,0.0
1328756, Unknown, Unknown,0.0
1329314, Unknown, Unknown,0.0
1328707, Unknown, Unknown,0.0
1327853, Unknown, Unknown,0.0
1325221, Unknown, Unknown,0.0
1322876, Unknown, Unknown,0.0
1327132, Unknown, Unknown,0.0
1322036, Unknown, Unknown,0.0
1322129, Unknown, Unknown,0.0
1322328, Unknown, Unknown,0.0
1319333, Unknown, Unknown,0.0
1318762, Unknown, Unknown,0.0
1317279, Unknown, Unknown,0.0
1316412, Unknown, Unknown,0.0
1314859, Unknown, Unknown,0.0
1314557, Unknown, Unknown,0.0
1315165, Unknown, Unknown,0.0
1313639, Unknown, Unknown,0.0
1314536, Unknown, Unknown,0.0
1315312, Unknown, Unknown,0.0
1314307, Unknown, Unknown,0.0
1312387, Unknown, Unknown,0.0
1313348, Unknown, Unknown,0.0
1310520, Unknown, Unknown,0.0
1309963, Unknown, Unknown,0.0
1309477, Unknown, Unknown,0.0
1306549, Unknown, Unknown,0.0
1304662, Unknown, Unknown,0.0
1304553, Unknown, Unknown,0.0
1301786, Unknown, Unknown,0.0
1298769, Unknown, Unknown,0.0
1296588, Unknown, Unknown,0.0
1296873, Unknown, 9mm,0.0
1297583, Unknown, Unknown,0.0
1297052, Unknown, Unknown,0.0
1297727, Unknown, Unknown,0.0
1295918, Unknown, Unknown,0.0
1295279, Unknown, Unknown,0.0
1294746, Unknown, Handgun,0.0
1293387, Unknown, Unknown,0.0
1292698, Unknown, Unknown,0.0
1291174, Unknown, Unknown,0.0
1289910, Unknown, Unknown,0.0
1289789, Unknown, Unknown,0.0
1289949, Unknown, Unknown,0.0
1289714, Unknown, Unknown,0.0
1288224, Unknown, 45 Auto,0.0
1288918, Unknown, 22 LR,0.0
1287553, Unknown, Unknown,0.0
1288186, Unknown, 9mm,0.0
1286792, Unknown, 9mm,0.0
1287440, Unknown, Unknown,0.0
1286734, Unknown, Handgun,0.0
1298004, Unknown, 223 Rem [AR-15],0.0
1286092, Unknown, Unknown,0.0
1285564, Unknown, Unknown,0.0
1284597, Unknown, Unknown,0.0
1284129, Unknown, Unknown,0.0
1283808, Unknown, Unknown,0.0
1283645, Unknown, Unknown,0.0
1283595, Unknown, Handgun,0.0
1281204, Unknown, Unknown,0.0
1278113, Unknown, Unknown,0.0
1277764, Unknown, Unknown,0.0
1276882, Unknown, Unknown,0.0
1276400, Unknown, Unknown,0.0
1275672, Unknown, Unknown,0.0
1275261, Unknown, Unknown,0.0
1275609, Unknown, Unknown,0.0
1274811, Unknown, Unknown,0.0
1272795, Unknown, Unknown,0.0
1273019, Unknown, Unknown,0.0
1273761, Unknown, Unknown,0.0
1274118, Unknown, Handgun,0.0
1272433, Unknown, Unknown,0.0
1272427, Unknown, Unknown,0.0
1271277, Unknown, Unknown,0.0
1270902, Unknown, 22 LR,0.0
1270172, Unknown, Unknown,0.0
1267060, Unknown, Unknown,0.0
1266335, Unknown, Unknown,0.0
1266132, Unknown, Unknown,0.0
1266277, Unknown, Unknown,0.0
1266093, Unknown, Unknown,0.0
1266578, Unknown, Unknown,0.0
1266388, Unknown, Unknown,0.0
1264778, Unknown, 40 SW,0.0
1268243, Unknown, Unknown,0.0
1558156, Unknown, Unknown,0.0
1556512, Unknown, Unknown,0.0
1555887, Unknown, Unknown,0.0
1554877, Unknown, Unknown,0.0
1555590, Unknown, Unknown,0.0
1554412, Unknown, Unknown,0.0
1553667, Unknown, Unknown,0.0
1552644, Unknown, Unknown,0.0
1553552, Unknown, Unknown,0.0
1552222, Unknown, Unknown,0.0
1552440, Unknown, Unknown,0.0
1552170, Unknown, Unknown,0.0
1551721, Unknown, Unknown,0.0
1551005, Unknown, Unknown,0.0
1551109, Unknown, Unknown,0.0
1551521, Unknown, Unknown,0.0
1550835, Unknown, Unknown,0.0
1551253, Unknown, Unknown,0.0
1550609, Unknown, Unknown,0.0
1550524, Unknown, Handgun,0.0
1550413, Unknown, Unknown,0.0
1550449, Unknown, Unknown,0.0
1548689, Unknown, 45 Auto,0.0
1548124, Unknown, Unknown,0.0
1547956, Unknown, Unknown,0.0
1548225, Unknown, Unknown,0.0
1547714, Unknown, Unknown,0.0
1547192, Unknown, Unknown,0.0
1546385, Unknown, Unknown,0.0
1546281, Unknown, Unknown,0.0
1545761, Unknown, Unknown,0.0
1547830, Unknown, Unknown,0.0
1547735, Unknown, Unknown,0.0
1545594, Unknown, Unknown,0.0
1545077, Unknown, Unknown,0.0
1545438, Unknown, Unknown,0.0
1545258, Unknown, Unknown,0.0
1547730, Unknown, Unknown,0.0
1544512, Unknown, Unknown,0.0
1543135, Unknown, Unknown,0.0
1543315, Unknown, Unknown,0.0
1543208, Stolen, Unknown,0.0
1542866, Unknown, Unknown,0.0
1542878, Unknown, Unknown,0.0
1541665, Unknown, Unknown,0.0
1541868, Unknown, Unknown,0.0
1541266, Unknown, Unknown,0.0
1539793, Unknown, Unknown,0.0
1539858, Unknown, Rifle,0.0
1541570, Unknown, Unknown,0.0
1540029, Unknown, Unknown,0.0
1539189, Unknown, Unknown,0.0
1539339, Unknown, Handgun,0.0
1538996, Unknown, Unknown,0.0
1537992, Unknown, Shotgun,0.0
1538516, Unknown, Unknown,0.0
1537353, Unknown, Unknown,0.0
1537367, Unknown, Unknown,0.0
1537160, Unknown, Unknown,0.0
1535816, Unknown, Unknown,0.0
1535185, Unknown, Unknown,0.0
1533215, Unknown, Unknown,0.0
1532860, Unknown, Handgun,0.0
1531687, Unknown, Unknown,0.0
1531137, Unknown, Unknown,0.0
1531111, Unknown, Unknown,0.0
1530644, Unknown, Unknown,0.0
1530297, Unknown, Unknown,0.0
1531063, Unknown, Unknown,0.0
1531290, Unknown, Unknown,0.0
1530718, Unknown, Unknown,0.0
1542057, Unknown, Unknown,0.0
1530990, Unknown, Unknown,0.0
1530974, Unknown, Unknown,0.0
1529752, Unknown, Unknown,0.0
1529430, Unknown, Unknown,0.0
1529037, Unknown, Unknown,0.0
1527027, Unknown, Unknown,0.0
1526113, Unknown, Unknown,0.0
1526875, Unknown, Unknown,0.0
1526111, Unknown, Unknown,0.0
1526644, Unknown, Handgun,0.0
1525255, Unknown, Unknown,0.0
1525801, Unknown, Unknown,0.0
1526274, Unknown, Unknown,0.0
1525159, Unknown, Unknown,0.0
1524478, Unknown, Unknown,0.0
1524362, Unknown, Unknown,0.0
1523152, Unknown, Unknown,0.0
1523287, Unknown, Unknown,0.0
1523075, Unknown, Unknown,0.0
1522808, Unknown, Unknown,0.0
1523065, Unknown, Unknown,0.0
1522472, Unknown, Unknown,0.0
1522046, Unknown, Unknown,0.0
1521090, Unknown, Handgun,0.0
1520833, Unknown, Unknown,0.0
1519354, Unknown, Unknown,0.0
1519750, Unknown, Unknown,0.0
1518773, Unknown, Unknown,0.0
1555282, Unknown, Unknown,0.0
1520536, Unknown, Unknown,0.0
1523324, Unknown, Unknown,0.0
1518391, Unknown, Unknown,0.0
1518556, Unknown, Unknown,0.0
1517480, Unknown, Unknown,0.0
1515403, Unknown, Handgun,0.0
1515230, Unknown, Unknown,0.0
1515704, Unknown, Unknown,0.0
1517413, Unknown, Unknown,0.0
1517411, Unknown, Unknown,0.0
1514898, Unknown, Rifle,0.0
1515030, Unknown, Rifle,0.0
1514233, Unknown, Unknown,0.0
1512772, Unknown, Unknown,0.0
1511999, Unknown, Unknown,0.0
1511635, Unknown, Unknown,0.0
1514915, Unknown, Unknown,0.0
1510336, Unknown, Unknown,0.0
1509481, Unknown, Unknown,0.0
1509226, Unknown, Unknown,0.0
1509418, Unknown, Unknown,0.0
1508618, Unknown, Unknown,0.0
1508859, Unknown, Unknown,0.0
1507386, Unknown, Unknown,0.0
1507913, Unknown, Unknown,0.0
1507092, Unknown, Unknown,0.0
1506589, Unknown, Unknown,0.0
1505907, Unknown, Unknown,0.0
1507986, Unknown, Unknown,0.0
1506313, Unknown, Unknown,0.0
1505840, Unknown, Unknown,0.0
1511580, Unknown, Unknown,0.0
1504775, Not-stolen, 223 Rem [AR-15],0.0
1508389, Unknown, Handgun,0.0
1505334, Unknown, Unknown,0.0
1505148, Unknown, Unknown,0.0
1504291, Unknown, Unknown,0.0
1503625, Unknown, Unknown,0.0
1503431, Unknown, Unknown,0.0
1502837, Unknown, Handgun,0.0
1503207, Unknown, Unknown,0.0
1503192, Unknown, Unknown,0.0
1502851, Unknown, Unknown,0.0
1502055, Unknown, Unknown,0.0
1502369, Unknown, Unknown,0.0
1539227, Unknown, Unknown,0.0
1501034, Unknown, Unknown,0.0
1501228, Unknown, Unknown,0.0
1500657, Unknown, Unknown,0.0
1499513, Unknown, Unknown,0.0
1499567, Unknown, Handgun,0.0
1499506, Unknown, Unknown,0.0
1499224, Unknown, Unknown,0.0
1498891, Unknown, Unknown,0.0
1498964, Unknown, Unknown,0.0
1497289, Unknown, Unknown,0.0
1494467, Unknown, Unknown,0.0
1496296, Unknown, Unknown,0.0
1494965, Unknown, Unknown,0.0
1495045, Unknown, Unknown,0.0
1494113, Unknown, Unknown,0.0
1494432, Unknown, Unknown,0.0
1493229, Unknown, Unknown,0.0
1494229, Unknown, Unknown,0.0
1494302, Unknown, Unknown,0.0
1492441, Not-stolen, Unknown,0.0
1494130, Unknown, Unknown,0.0
1492200, Unknown, Unknown,0.0
1491565, Unknown, Unknown,0.0
1490466, Unknown, Unknown,0.0
1491410, Unknown, Unknown,0.0
1490767, Unknown, Unknown,0.0
1490391, Unknown, 38 Spl,0.0
1489985, Unknown, Unknown,0.0
1491304, Unknown, Unknown,0.0
1489218, Unknown, Unknown,0.0
1487567, Unknown, Unknown,0.0
1488046, Unknown, Unknown,0.0
1489072, Unknown, Unknown,0.0
1487573, Unknown, Unknown,0.0
1487305, Unknown, Unknown,0.0
1487893, Unknown, 38 Spl,0.0
1487943, Unknown, Unknown,0.0
1487347, Unknown, Unknown,0.0
1486568, Unknown, Unknown,0.0
1486893, Unknown, Unknown,0.0
1486389, Unknown, Unknown,0.0
1485906, Unknown, Unknown,0.0
1485680, Unknown, Handgun,0.0
1485066, Unknown, Unknown,0.0
1485261, Unknown, Unknown,0.0
1484235, Unknown, Unknown,0.0
1483881, Unknown, Unknown,0.0
1483609, Unknown, Unknown,0.0
1482858, Unknown, Unknown,0.0
1482234, Unknown, Unknown,0.0
1482391, Unknown, Unknown,0.0
1481942, Unknown, Unknown,0.0
1482414, Unknown, Unknown,0.0
1482601, Unknown, Unknown,0.0
1480935, Unknown, Unknown,0.0
1481218, Unknown, Unknown,0.0
1478858, Unknown, Unknown,0.0
1478700, Unknown, Unknown,0.0
1477525, Unknown, Handgun,0.0
1477636, Unknown, Unknown,0.0
1476859, Unknown, Unknown,0.0
1476460, Unknown, Unknown,0.0
1477104, Unknown, Unknown,0.0
1476407, Unknown, Unknown,0.0
1477345, Unknown, Unknown,0.0
1475592, Unknown, Unknown,0.0
1475796, Unknown, Unknown,0.0
1475220, Unknown, Unknown,0.0
1477300, Unknown, Unknown,0.0
1474552, Unknown, Unknown,0.0
1475294, Unknown, Unknown,0.0
1476499, Unknown, Unknown,0.0
1473393, Stolen, Unknown,0.0
1474852, Unknown, Unknown,0.0
1473591, Unknown, Unknown,0.0
1472278, Unknown, Unknown,0.0
1472281, Unknown, Unknown,0.0
1473281, Unknown, Unknown,0.0
1472196, Unknown, Unknown,0.0
1471979, Unknown, Unknown,0.0
1469835, Unknown, 223 Rem [AR-15],0.0
1471675, Unknown, Unknown,0.0
1468958, Unknown, Unknown,0.0
1469334, Unknown, Unknown,0.0
1466705, Unknown, 7.62 [AK-47],0.0
1468382, Unknown, Unknown,0.0
1467522, Unknown, Unknown,0.0
1465947, Unknown, Unknown,0.0
1471078, Unknown, Unknown,0.0
1466031, Unknown, Unknown,0.0
1465986, Unknown, Unknown,0.0
1465952, Unknown, Unknown,0.0
1466384, Unknown, Unknown,0.0
1465489, Unknown, Unknown,0.0
1463841, Unknown, Unknown,0.0
1462670, Unknown, Unknown,0.0
1463537, Unknown, Unknown,0.0
1460448, Unknown, 7.62 [AK-47],0.0
1460811, Unknown, Unknown,0.0
1461764, Unknown, Unknown,0.0
1462286, Unknown, Unknown,0.0
1460993, Unknown, Unknown,0.0
1458956, Unknown, Unknown,0.0
1460198, Unknown, Handgun,0.0
1458935, Unknown, Unknown,0.0
1457111, Unknown, Unknown,0.0
1458274, Unknown, Handgun,0.0
1457705, Unknown, Unknown,0.0
1457269, Unknown, Unknown,0.0
1457108, Unknown, Unknown,0.0
1456587, Unknown, Unknown,0.0
1461683, Unknown, Unknown,0.0
1455337, Unknown, Unknown,0.0
1456615, Unknown, Unknown,0.0
1454039, Unknown, Unknown,0.0
1455443, Unknown, Unknown,0.0
1454944, Unknown, Unknown,0.0
1453489, Unknown, Unknown,0.0
1453186, Unknown, Unknown,0.0
1453316, Unknown, Unknown,0.0
1452891, Unknown, Unknown,0.0
1451801, Unknown, Unknown,0.0
1452818, Unknown, Unknown,0.0
1452249, Unknown, Unknown,0.0
1452244, Unknown, Unknown,0.0
1452115, Unknown, Unknown,0.0
1453955, Unknown, Unknown,0.0
1450500, Unknown, Unknown,0.0
1450859, Unknown, Unknown,0.0
1450747, Unknown, Unknown,0.0
1448700, Unknown, Unknown,0.0
1449784, Unknown, Unknown,0.0
1447829, Unknown, Unknown,0.0
1448960, Unknown, Handgun,0.0
1447743, Unknown, Unknown,0.0
1446596, Unknown, Unknown,0.0
1447483, Unknown, Unknown,0.0
1446972, Unknown, Unknown,0.0
1446577, Unknown, Unknown,0.0
1446536, Unknown, Unknown,0.0
1447585, Unknown, Unknown,0.0
1490713, Unknown, Unknown,0.0
1446847, Unknown, Unknown,0.0
1446409, Unknown, Handgun,0.0
1445891, Unknown, Unknown,0.0
1446169, Unknown, Handgun,0.0
1445309, Unknown, Unknown,0.0
1446512, Unknown, Unknown,0.0
1445454, Unknown, Unknown,0.0
1445769, Unknown, Unknown,0.0
1444407, Unknown, Unknown,0.0
1444825, Unknown, Unknown,0.0
1445414, Unknown, Unknown,0.0
1446697, Unknown, Unknown,0.0
1444717, Unknown, Unknown,0.0
1442417, Unknown, Unknown,0.0
1443166, Unknown, Unknown,0.0
1443668, Unknown, Unknown,0.0
1443072, Unknown, Unknown,0.0
1440748, Unknown, Unknown,0.0
1441590, Unknown, Unknown,0.0
1442275, Unknown, Handgun,0.0
1440441, Unknown, Unknown,0.0
1440163, Unknown, Unknown,0.0
1442367, Unknown, Unknown,0.0
1438951, Unknown, Unknown,0.0
1438958, Stolen, Unknown,0.0
1439323, Unknown, Handgun,0.0
1437995, Unknown, Unknown,0.0
1436408, Unknown, Unknown,0.0
1436288, Unknown, Unknown,0.0
1436208, Unknown, Unknown,0.0
1436887, Unknown, Unknown,0.0
1436243, Unknown, Unknown,0.0
1436169, Unknown, Unknown,0.0
1435813, Unknown, Unknown,0.0
1436254, Unknown, Unknown,0.0
1436452, Unknown, Unknown,0.0
1435358, Unknown, Unknown,0.0
1434362, Unknown, Unknown,0.0
1434157, Unknown, Unknown,0.0
1433166, Unknown, Unknown,0.0
1433027, Unknown, Unknown,0.0
1431632, Unknown, Unknown,0.0
1431599, Unknown, Unknown,0.0
1431484, Unknown, Unknown,0.0
1431541, Unknown, Handgun,0.0
1430576, Unknown, Unknown,0.0
1430243, Unknown, Unknown,0.0
1430073, Unknown, Unknown,0.0
1428990, Unknown, Unknown,0.0
1428513, Unknown, Unknown,0.0
1428473, Unknown, Unknown,0.0
1428831, Unknown, Unknown,0.0
1429787, Unknown, Unknown,0.0
1428703, Unknown, Handgun,0.0
1428821, Unknown, Unknown,0.0
1427392, Unknown, Unknown,0.0
1428134, Unknown, Unknown,0.0
1426703, Unknown, Unknown,0.0
1427259, Unknown, Unknown,0.0
1427181, Unknown, Unknown,0.0
1426666, Unknown, Unknown,0.0
1426238, Unknown, Unknown,0.0
1424034, Unknown, Unknown,0.0
1424688, Unknown, Unknown,0.0
1424190, Unknown, Handgun,0.0
1423851, Unknown, Unknown,0.0
1428080, Unknown, Unknown,0.0
1423534, Unknown, Unknown,0.0
1423348, Unknown, Unknown,0.0
1423015, Unknown, Unknown,0.0
1422564, Unknown, Unknown,0.0
1423082, Unknown, Unknown,0.0
1421785, Unknown, Unknown,0.0
1422384, Unknown, Unknown,0.0
1421113, Stolen, Unknown,0.0
1421529, Unknown, 40 SW,0.0
1421310, Unknown, Unknown,0.0
1421478, Unknown, Unknown,0.0
1420897, Unknown, Unknown,0.0
1421101, Unknown, Unknown,0.0
1420023, Unknown, Unknown,0.0
1419559, Unknown, Unknown,0.0
1419834, Unknown, Unknown,0.0
1420395, Unknown, Unknown,0.0
1418473, Unknown, Unknown,0.0
1417620, Unknown, Unknown,0.0
1416972, Unknown, Shotgun,0.0
1415323, Unknown, Unknown,0.0
1414797, Unknown, Unknown,0.0
1414360, Unknown, 380 Auto,0.0
1414023, Unknown, Unknown,0.0
1414282, Unknown, Unknown,0.0
1413615, Unknown, Unknown,0.0
1419903, Unknown, Unknown,0.0
1414021, Unknown, Unknown,0.0
1412473, Unknown, Unknown,0.0
1412448, Unknown, Unknown,0.0
1412290, Unknown, Unknown,0.0
1412753, Unknown, Handgun,0.0
1411441, Unknown, Unknown,0.0
1411439, Unknown, Unknown,0.0
1410916, Unknown, Unknown,0.0
1410874, Unknown, Unknown,0.0
1410866, Unknown, Unknown,0.0
1411626, Unknown, Unknown,0.0
1410011, Unknown, Unknown,0.0
1409729, Unknown, Unknown,0.0
1409291, Unknown, Unknown,0.0
1407486, Unknown, Unknown,0.0
1408550, Unknown, Unknown,0.0
1407964, Unknown, Unknown,0.0
1408146, Unknown, Unknown,0.0
1406955, Unknown, Unknown,0.0
1406563, Unknown, Unknown,0.0
1405445, Unknown, Rifle,0.0
1406070, Unknown, Unknown,0.0
1405485, Unknown, Unknown,0.0
1405583, Unknown, Unknown,0.0
1404607, Unknown, Unknown,0.0
1404771, Unknown, Handgun,0.0
1404723, Unknown, Unknown,0.0
1403572, Unknown, Unknown,0.0
1403305, Unknown, Unknown,0.0
1403537, Unknown, Unknown,0.0
1402963, Unknown, Unknown,0.0
1404232, Unknown, Unknown,0.0
1402499, Unknown, Unknown,0.0
1402525, Unknown, Unknown,0.0
1403352, Unknown, Unknown,0.0
1401797, Unknown, Unknown,0.0
1402529, Unknown, Unknown,0.0
1401692, Unknown, Unknown,0.0
1399039, Unknown, Unknown,0.0
1398538, Unknown, Handgun,0.0
1398682, Unknown, Unknown,0.0
1395374, Stolen, Unknown,0.0
1395573, Unknown, Handgun,0.0
1394503, Unknown, Unknown,0.0
1394286, Unknown, Unknown,0.0
1393543, Unknown, Unknown,0.0
1393628, Unknown, Unknown,0.0
1393605, Unknown, Unknown,0.0
1394628, Unknown, Unknown,0.0
1392942, Unknown, Unknown,0.0
1392351, Stolen, Handgun,0.0
1392543, Unknown, Unknown,0.0
1396528, Unknown, Unknown,0.0
1391402, Unknown, Unknown,0.0
1393046, Unknown, Unknown,0.0
1388822, Unknown, Unknown,0.0
1388173, Unknown, Unknown,0.0
1388832, Unknown, Unknown,0.0
1387410, Unknown, Unknown,0.0
1387096, Unknown, Unknown,0.0
1387125, Unknown, Unknown,0.0
1387263, Unknown, Unknown,0.0
1388261, Unknown, Unknown,0.0
1387168, Unknown, Unknown,0.0
1397914, Unknown, 16 gauge,0.0
1385344, Unknown, Rifle,0.0
1385588, Unknown, Unknown,0.0
1557956, Unknown, Unknown,0.0
1557135, Unknown, Unknown,0.0
1556923, Unknown, Unknown,0.0
1557868, Unknown, Unknown,0.0
1556751, Unknown, Unknown,0.0
1556874, Unknown, Unknown,0.0
1557019, Unknown, Unknown,0.0
1558005, Unknown, Unknown,0.0
1556961, Unknown, Unknown,0.0
1556735, Unknown, Unknown,0.0
1556951, Unknown, Unknown,0.0
1555598, Unknown, Unknown,0.0
1556104, Unknown, Unknown,0.0
1555786, Unknown, Unknown,0.0
1555774, Unknown, Unknown,0.0
1556431, Unknown, Unknown,0.0
1556460, Unknown, Unknown,0.0
1555636, Unknown, Unknown,0.0
1555037, Unknown, Unknown,0.0
1555628, Unknown, Unknown,0.0
1554329, Unknown, Unknown,0.0
1554158, Unknown, Unknown,0.0
1554032, Unknown, Unknown,0.0
1552607, Unknown, Handgun,0.0
1553105, Unknown, Unknown,0.0
1553546, Unknown, Unknown,0.0
1553541, Unknown, Unknown,0.0
1552318, Unknown, Unknown,0.0
1552199, Unknown, Unknown,0.0
1552725, Unknown, Unknown,0.0
1553704, Unknown, Unknown,0.0
1552458, Unknown, Unknown,0.0
1551290, Unknown, Unknown,0.0
1551005, Unknown, Unknown,0.0
1551753, Unknown, Unknown,0.0
1551499, Unknown, Unknown,0.0
1550932, Unknown, Unknown,0.0
1551826, Unknown, Unknown,0.0
1551775, Unknown, Unknown,0.0
1550896, Unknown, Unknown,0.0
1551243, Unknown, Unknown,0.0
1550669, Unknown, Unknown,0.0
1551204, Unknown, Unknown,0.0
1551221, Unknown, Unknown,0.0
1550912, Unknown, Unknown,0.0
1551186, Unknown, Unknown,0.0
1551123, Unknown, Unknown,0.0
1550770, Unknown, Unknown,0.0
1550133, Unknown, Unknown,0.0
1550607, Unknown, Unknown,0.0
1550099, Unknown, Unknown,0.0
1550499, Unknown, Unknown,0.0
1550511, Unknown, Unknown,0.0
1550035, Unknown, Unknown,0.0
1548689, Unknown, 45 Auto,0.0
1549173, Unknown, Unknown,0.0
1549478, Unknown, Unknown,0.0
1549313, Unknown, Unknown,0.0
1548563, Unknown, Unknown,0.0
1548641, Unknown, Unknown,0.0
1549181, Unknown, Unknown,0.0
1548678, Unknown, Unknown,0.0
1547440, Unknown, Unknown,0.0
1549226, Unknown, Unknown,0.0
1547246, Unknown, Unknown,0.0
1547231, Unknown, Unknown,0.0
